5;arms_factory;3156.00;9.80;1617.00;5.68;0
5;arms_factory;3149.00;9.70;1615.00;0.96;0
5;arms_factory;3141.00;9.63;1619.00;5.08;0
5;arms_factory;3148.00;9.85;1621.00;0.01;0
5;industrial_complex;3137.00;9.60;1618.00;4.13;0
5;industrial_complex;3159.00;9.70;1617.00;5.69;0
5;industrial_complex;3128.00;9.63;1619.00;3.52;0
5;industrial_complex;3133.00;9.70;1613.00;4.73;0
5;industrial_complex;3138.00;9.70;1611.00;1.46;0
5;industrial_complex;3127.00;9.65;1612.00;4.13;0
5;air_base;3140.00;9.60;1622.00;0.52;0
5;naval_base;3135.00;9.50;1620.00;-1.82;2256
5;naval_base;3118.00;9.50;1619.00;-1.82;2256
5;naval_base;3120.00;9.60;1612.00;-1.57;2256
5;bunker;3148.00;9.73;1618.00;5.24;0
5;bunker;3143.00;9.65;1619.00;3.09;0
5;bunker;3131.00;9.70;1612.00;3.19;0
5;bunker;3127.00;9.65;1618.00;1.02;0
5;bunker;3155.00;9.75;1614.00;3.69;0
5;bunker;3124.00;9.70;1618.00;0.07;0
5;coastal_bunker;3124.00;9.53;1622.00;-1.82;0
5;coastal_bunker;3122.00;9.53;1614.00;-1.57;0
5;coastal_bunker;3137.00;9.50;1622.00;-1.82;0
5;dockyard;3131.00;9.53;1620.00;-1.82;0
5;anti_air_building;3135.00;9.70;1615.00;1.53;0
5;anti_air_building;3120.00;9.70;1618.00;4.20;0
5;anti_air_building;3127.00;9.60;1616.00;0.58;0
5;synthetic_refinery;3139.00;9.53;1627.00;2.14;0
5;radar_station;3140.00;9.60;1619.00;4.49;0
5;rocket_site;3158.00;9.80;1613.00;1.19;0
5;nuclear_reactor;3148.00;9.88;1622.00;5.31;0
6;arms_factory;2877.00;9.70;1539.00;5.68;0
6;arms_factory;2890.00;10.05;1540.00;0.96;0
6;arms_factory;2872.00;9.70;1537.00;5.08;0
6;arms_factory;2892.00;10.15;1539.00;0.01;0
6;arms_factory;2874.00;9.70;1536.00;4.13;0
6;arms_factory;2882.00;10.05;1533.00;5.69;0
6;industrial_complex;2877.00;9.80;1535.00;3.52;0
6;industrial_complex;2878.00;9.65;1545.00;4.73;0
6;industrial_complex;2871.00;9.80;1533.00;1.46;0
6;industrial_complex;2886.00;10.07;1542.00;4.13;0
6;industrial_complex;2872.00;9.60;1543.00;0.52;0
6;industrial_complex;2880.00;9.70;1542.00;4.64;0
6;air_base;2873.00;9.70;1540.00;6.20;0
6;naval_base;2873.00;9.55;1544.00;-2.55;8621
6;bunker;2876.00;9.70;1539.00;5.24;0
6;bunker;2886.00;9.90;1535.00;3.09;0
6;bunker;2872.00;9.75;1534.00;3.19;0
6;bunker;2879.00;9.70;1542.00;1.02;0
6;bunker;2890.00;9.90;1537.00;3.69;0
6;coastal_bunker;2873.00;9.50;1545.00;-2.55;0
6;dockyard;2871.00;9.50;1544.00;-2.55;0
6;anti_air_building;2877.00;9.60;1545.00;5.76;0
6;anti_air_building;2890.00;10.00;1536.00;2.14;0
6;anti_air_building;2880.00;9.70;1544.00;3.69;0
6;synthetic_refinery;2877.00;9.68;1542.00;1.53;0
6;radar_station;2882.00;9.70;1539.00;3.78;0
6;rocket_site;2871.00;9.63;1542.00;0.58;0
6;nuclear_reactor;2887.00;9.75;1538.00;2.14;0
7;arms_factory;2883.00;9.60;1568.00;5.08;0
7;arms_factory;2883.00;9.60;1562.00;0.01;0
7;arms_factory;2883.00;9.63;1570.00;4.13;0
7;arms_factory;2882.00;9.70;1571.00;5.69;0
7;arms_factory;2873.00;9.65;1558.00;3.52;0
7;arms_factory;2880.00;9.55;1573.00;4.73;0
7;industrial_complex;2878.00;9.70;1563.00;1.46;0
7;industrial_complex;2881.00;9.70;1570.00;4.13;0
7;industrial_complex;2877.00;9.68;1563.00;0.52;0
7;industrial_complex;2883.00;9.60;1560.00;4.64;0
7;industrial_complex;2886.00;9.50;1565.00;6.20;0
7;industrial_complex;2885.00;9.60;1561.00;2.58;0
7;air_base;2883.00;9.60;1569.00;5.24;0
7;naval_base;2876.00;9.50;1564.00;-2.36;2775
7;naval_base;2885.00;9.53;1578.00;-2.94;2752
7;naval_base;2871.00;9.50;1558.00;-1.37;8621
7;bunker;2880.00;9.63;1562.00;3.69;0
7;bunker;2881.00;9.60;1560.00;0.07;0
7;bunker;2886.00;9.50;1573.00;1.63;0
7;bunker;2878.00;9.68;1560.00;5.76;0
7;coastal_bunker;2877.00;9.50;1566.00;-2.36;0
7;coastal_bunker;2872.00;9.50;1559.00;-2.16;0
7;coastal_bunker;2882.00;9.50;1581.00;-2.94;0
7;dockyard;2876.00;9.53;1563.00;-2.36;0
7;anti_air_building;2883.00;9.63;1570.00;0.58;0
7;anti_air_building;2882.00;9.70;1571.00;2.14;0
7;anti_air_building;2875.00;9.70;1557.00;6.26;0
7;synthetic_refinery;2880.00;9.55;1573.00;1.19;0
7;radar_station;2884.00;9.57;1570.00;4.08;0
7;rocket_site;2886.00;9.50;1573.00;0.58;0
7;nuclear_reactor;2877.00;9.68;1563.00;3.25;0
8;arms_factory;2901.00;11.05;1513.00;4.13;0
8;arms_factory;2903.00;10.93;1513.00;5.69;0
8;arms_factory;2901.00;11.15;1515.00;3.52;0
8;arms_factory;2899.00;11.53;1516.00;4.73;0
8;arms_factory;2900.00;11.25;1514.00;1.46;0
8;arms_factory;2902.00;11.00;1514.00;4.13;0
8;industrial_complex;2900.00;10.90;1510.00;0.52;0
8;industrial_complex;2900.00;11.60;1519.00;4.64;0
8;industrial_complex;2900.00;10.82;1508.00;6.20;0
8;industrial_complex;2904.00;10.80;1510.00;2.58;0
8;industrial_complex;2899.00;11.10;1511.00;5.24;0
8;industrial_complex;2901.00;10.95;1511.00;3.09;0
8;air_base;2905.00;10.82;1512.00;3.19;0
8;bunker;2900.00;11.18;1513.00;1.02;0
8;anti_air_building;2905.00;10.78;1511.00;3.69;0
8;anti_air_building;2899.00;11.48;1515.00;0.07;0
8;anti_air_building;2901.00;11.15;1515.00;1.63;0
8;synthetic_refinery;2899.00;11.40;1514.00;5.76;0
8;radar_station;2902.00;11.00;1514.00;1.60;0
8;rocket_site;2899.00;11.60;1517.00;3.69;0
8;nuclear_reactor;2899.00;11.70;1518.00;1.53;0
9;arms_factory;3034.00;12.15;1514.00;3.52;0
9;arms_factory;3044.00;11.15;1532.00;4.73;0
9;arms_factory;3028.00;12.25;1514.00;1.46;0
9;arms_factory;3048.00;10.80;1523.00;4.13;0
9;arms_factory;3057.00;11.63;1521.00;0.52;0
9;arms_factory;3055.00;12.68;1516.00;4.64;0
9;industrial_complex;3030.00;12.05;1510.00;6.20;0
9;industrial_complex;3054.00;10.68;1525.00;2.58;0
9;industrial_complex;3035.00;12.25;1504.00;5.24;0
9;industrial_complex;3015.00;14.45;1507.00;3.09;0
9;industrial_complex;3037.00;13.00;1500.00;3.19;0
9;industrial_complex;3028.00;10.53;1526.00;1.02;0
9;air_base;3014.00;12.60;1510.00;3.69;0
9;bunker;3022.00;12.65;1518.00;0.07;0
9;bunker;3032.00;11.43;1517.00;1.63;0
9;bunker;3022.00;15.03;1502.00;5.76;0
9;bunker;3058.00;12.38;1519.00;2.14;0
9;bunker;3044.00;10.38;1529.00;3.69;0
9;bunker;3035.00;12.10;1515.00;1.53;0
9;bunker;3043.00;12.15;1517.00;4.20;0
9;bunker;3029.00;12.05;1515.00;0.58;0
9;bunker;3050.00;11.43;1522.00;2.14;0
9;bunker;3049.00;11.07;1526.00;6.26;0
9;bunker;3039.00;12.57;1507.00;1.19;0
9;bunker;3024.00;14.68;1501.00;5.31;0
9;bunker;3060.00;11.48;1525.00;0.58;0
9;bunker;3023.00;11.65;1522.00;3.25;0
9;anti_air_building;3027.00;11.90;1518.00;1.09;0
9;anti_air_building;3028.00;13.23;1503.00;3.76;0
9;anti_air_building;3030.00;12.10;1511.00;5.32;0
9;synthetic_refinery;3043.00;10.30;1528.00;1.70;0
9;radar_station;3038.00;12.35;1515.00;4.72;0
9;rocket_site;3013.00;14.23;1508.00;5.93;0
9;nuclear_reactor;3062.00;12.15;1523.00;3.76;0
10;air_base;3138.00;9.80;1556.00;1.63;0
10;bunker;3130.00;9.80;1565.00;1.53;0
10;bunker;3129.00;9.93;1551.00;4.20;0
10;bunker;3122.00;9.90;1561.00;2.14;0
10;bunker;3118.00;10.00;1553.00;6.26;0
10;bunker;3118.00;10.00;1547.00;1.19;0
10;bunker;3139.00;9.80;1550.00;5.31;0
10;radar_station;3135.00;9.80;1562.00;4.03;0
10;rocket_site;3141.00;9.85;1552.00;1.70;0
10;nuclear_reactor;3130.00;9.80;1563.00;5.82;0
11;arms_factory;3190.00;10.00;1624.00;0.52;0
11;arms_factory;3196.00;10.10;1629.00;4.64;0
11;arms_factory;3190.00;10.00;1623.00;6.20;0
11;arms_factory;3194.00;10.40;1624.00;2.58;0
11;arms_factory;3181.00;9.75;1633.00;5.24;0
11;arms_factory;3186.00;9.73;1627.00;3.09;0
11;industrial_complex;3189.00;10.25;1628.00;3.19;0
11;industrial_complex;3186.00;9.78;1622.00;1.02;0
11;industrial_complex;3182.00;9.70;1628.00;3.69;0
11;industrial_complex;3185.00;9.82;1617.00;0.07;0
11;industrial_complex;3187.00;9.80;1613.00;1.63;0
11;industrial_complex;3185.00;9.85;1615.00;5.76;0
11;air_base;3187.00;9.80;1608.00;2.14;0
11;bunker;3191.00;9.98;1613.00;3.69;0
11;bunker;3193.00;10.40;1625.00;1.53;0
11;bunker;3186.00;9.70;1624.00;4.20;0
11;bunker;3183.00;10.00;1632.00;0.58;0
11;anti_air_building;3188.00;10.30;1632.00;2.14;0
11;anti_air_building;3182.00;9.90;1634.00;6.26;0
11;anti_air_building;3188.00;10.13;1628.00;1.19;0
11;synthetic_refinery;3184.00;9.70;1622.00;5.31;0
11;radar_station;3188.00;9.80;1622.00;0.38;0
11;rocket_site;3184.00;9.78;1617.00;3.25;0
11;nuclear_reactor;3188.00;9.80;1622.00;1.09;0
12;arms_factory;3217.00;10.53;1670.00;6.20;0
12;arms_factory;3195.00;10.18;1660.00;2.58;0
12;arms_factory;3212.00;9.80;1655.00;5.24;0
12;arms_factory;3221.00;10.40;1667.00;3.09;0
12;arms_factory;3198.00;10.30;1687.00;3.19;0
12;arms_factory;3213.00;10.30;1682.00;1.02;0
12;industrial_complex;3213.00;10.30;1682.00;3.69;0
12;industrial_complex;3200.00;10.30;1683.00;0.07;0
12;industrial_complex;3211.00;10.30;1679.00;1.63;0
12;industrial_complex;3212.00;10.32;1679.00;5.76;0
12;industrial_complex;3199.00;10.40;1678.00;2.14;0
12;industrial_complex;3199.00;10.40;1678.00;3.69;0
12;air_base;3233.00;10.10;1676.00;1.53;0
12;naval_base;3185.00;9.50;1685.00;-1.57;1885
12;bunker;3187.00;9.55;1683.00;0.58;0
12;bunker;3213.00;10.07;1660.00;2.14;0
12;bunker;3213.00;10.55;1663.00;6.26;0
12;bunker;3202.00;10.32;1679.00;1.19;0
12;bunker;3216.00;10.60;1667.00;5.31;0
12;bunker;3204.00;10.43;1667.00;0.58;0
12;bunker;3199.00;10.30;1659.00;3.25;0
12;bunker;3227.00;10.28;1675.00;1.09;0
12;bunker;3210.00;10.30;1683.00;3.76;0
12;coastal_bunker;3187.00;9.50;1678.00;-1.57;0
12;dockyard;3186.00;9.50;1683.00;-1.57;0
12;anti_air_building;3199.00;10.30;1660.00;5.82;0
12;anti_air_building;3199.00;10.30;1660.00;5.93;0
12;anti_air_building;3216.00;9.85;1655.00;3.76;0
12;synthetic_refinery;3221.00;10.40;1663.00;0.14;0
12;radar_station;3210.00;10.60;1672.00;2.09;0
12;rocket_site;3207.00;10.30;1683.00;4.37;0
12;nuclear_reactor;3225.00;10.40;1660.00;2.21;0
13;arms_factory;3189.00;9.90;1706.00;5.24;0
13;arms_factory;3192.00;10.25;1706.00;3.09;0
13;arms_factory;3185.00;9.70;1707.00;3.19;0
13;arms_factory;3189.00;9.85;1707.00;1.02;0
13;arms_factory;3192.00;10.25;1707.00;3.69;0
13;arms_factory;3184.00;9.70;1708.00;0.07;0
13;industrial_complex;3187.00;9.75;1708.00;1.63;0
13;industrial_complex;3191.00;10.15;1708.00;5.76;0
13;industrial_complex;3194.00;10.30;1708.00;2.14;0
13;industrial_complex;3186.00;9.70;1709.00;3.69;0
13;industrial_complex;3189.00;10.00;1709.00;1.53;0
13;industrial_complex;3193.00;10.30;1709.00;4.20;0
13;air_base;3186.00;9.70;1710.00;0.58;0
13;naval_base;3198.00;9.50;1724.00;-2.90;1660
13;naval_base;3180.00;9.55;1718.00;-1.82;1660
13;naval_base;3200.00;9.60;1723.00;-2.36;1660
13;naval_base;3174.00;9.50;1705.00;-1.11;1885
13;naval_base;3186.00;9.50;1687.00;-1.37;1885
13;naval_base;3180.00;9.50;1697.00;-0.59;1885
13;naval_base;3213.00;9.60;1725.00;-3.34;1434
13;bunker;3192.00;9.73;1717.00;3.76;0
13;bunker;3209.00;10.40;1710.00;5.32;0
13;bunker;3215.00;9.70;1724.00;1.70;0
13;bunker;3197.00;10.30;1710.00;5.82;0
13;bunker;3178.00;9.70;1703.00;5.93;0
13;bunker;3201.00;9.70;1695.00;3.76;0
13;bunker;3192.00;10.28;1705.00;0.14;0
13;bunker;3202.00;10.30;1707.00;4.27;0
13;bunker;3181.00;9.60;1698.00;4.37;0
13;bunker;3190.00;10.10;1700.00;2.21;0
13;bunker;3209.00;9.75;1720.00;0.05;0
13;bunker;3183.00;9.70;1718.00;1.26;0
13;coastal_bunker;3188.00;9.50;1693.00;-1.37;0
13;coastal_bunker;3170.00;9.50;1712.00;-1.82;0
13;coastal_bunker;3214.00;9.55;1725.00;-3.34;0
13;coastal_bunker;3191.00;9.55;1722.00;-2.90;0
13;coastal_bunker;3175.00;9.50;1702.00;-1.11;0
13;coastal_bunker;3204.00;9.50;1724.00;-2.36;0
13;coastal_bunker;3176.00;9.50;1700.00;-0.59;0
13;dockyard;3217.00;9.53;1725.00;-3.34;0
13;anti_air_building;3196.00;9.70;1722.00;5.99;0
13;anti_air_building;3182.00;9.57;1697.00;3.83;0
13;anti_air_building;3181.00;9.60;1698.00;0.21;0
13;synthetic_refinery;3177.00;9.53;1699.00;3.23;0
13;radar_station;3195.00;10.30;1707.00;4.45;0
13;rocket_site;3184.00;9.68;1699.00;2.27;0
13;nuclear_reactor;3178.00;9.70;1700.00;4.94;0
14;air_base;2765.00;9.93;1472.00;6.26;0
14;naval_base;2748.00;9.68;1490.00;-2.21;2381
14;naval_base;2754.00;9.50;1471.00;-0.32;8546
14;naval_base;2778.00;9.55;1489.00;-3.14;2871
14;naval_base;2765.00;9.50;1488.00;-3.14;2871
14;naval_base;2767.00;9.50;1467.00;-0.69;8546
14;bunker;2776.00;9.80;1479.00;1.70;0
14;bunker;2756.00;10.60;1483.00;5.93;0
14;bunker;2757.00;9.70;1472.00;3.76;0
14;bunker;2753.00;10.15;1481.00;4.27;0
14;bunker;2765.00;10.40;1477.00;4.37;0
14;bunker;2764.00;10.03;1484.00;2.21;0
14;bunker;2753.00;9.70;1489.00;0.05;0
14;bunker;2780.00;9.82;1484.00;1.26;0
14;coastal_bunker;2751.00;9.50;1491.00;-2.21;0
14;coastal_bunker;2759.00;9.50;1470.00;-0.32;0
14;coastal_bunker;2766.00;9.53;1488.00;-3.14;0
14;coastal_bunker;2767.00;9.50;1468.00;-0.69;0
14;coastal_bunker;2777.00;9.50;1489.00;-3.14;0
14;anti_air_building;2766.00;9.85;1484.00;5.99;0
14;anti_air_building;2776.00;9.70;1473.00;3.83;0
14;anti_air_building;2777.00;9.68;1487.00;0.21;0
14;synthetic_refinery;2757.00;9.93;1478.00;3.23;0
14;radar_station;2758.00;10.53;1481.00;4.45;0
14;rocket_site;2757.00;10.00;1487.00;2.27;0
14;nuclear_reactor;2780.00;9.80;1488.00;4.94;0
15;air_base;2792.00;11.48;1492.00;5.31;0
15;naval_base;2805.00;9.55;1503.00;-2.90;2847
15;bunker;2799.00;11.30;1497.00;5.93;0
15;bunker;2808.00;10.35;1495.00;0.14;0
15;bunker;2801.00;10.82;1490.00;2.21;0
15;bunker;2816.00;9.95;1487.00;1.26;0
15;bunker;2788.00;11.00;1494.00;4.27;0
15;coastal_bunker;2804.00;9.53;1503.00;-2.90;0
15;synthetic_refinery;2816.00;10.03;1490.00;3.23;0
15;radar_station;2804.00;10.55;1495.00;4.45;0
15;nuclear_reactor;2798.00;11.48;1496.00;4.94;0
17;industrial_complex;2901.00;10.10;1452.00;6.26;0
17;industrial_complex;2910.00;10.40;1461.00;1.19;0
17;industrial_complex;2901.00;10.10;1458.00;5.31;0
17;industrial_complex;2909.00;10.10;1459.00;0.58;0
17;industrial_complex;2898.00;10.10;1457.00;3.25;0
17;industrial_complex;2902.00;10.10;1460.00;1.09;0
17;air_base;2902.00;10.10;1455.00;3.76;0
17;bunker;2907.00;10.10;1457.00;5.32;0
17;bunker;2909.00;10.68;1462.00;1.70;0
17;synthetic_refinery;2905.00;10.10;1460.00;4.27;0
17;radar_station;2904.00;10.10;1454.00;5.03;0
17;rocket_site;2901.00;10.10;1459.00;2.21;0
17;nuclear_reactor;2903.00;10.10;1455.00;0.05;0
18;air_base;2879.00;10.57;1487.00;1.70;0
18;bunker;2882.00;10.23;1479.00;5.93;0
18;bunker;2877.00;10.13;1484.00;0.14;0
18;bunker;2868.00;9.80;1493.00;4.27;0
18;synthetic_refinery;2880.00;10.63;1487.00;1.26;0
18;radar_station;2874.00;9.82;1491.00;3.50;0
18;rocket_site;2880.00;10.15;1481.00;0.65;0
18;nuclear_reactor;2878.00;10.18;1477.00;3.32;0
19;air_base;2793.00;10.15;1405.00;5.93;0
19;naval_base;2788.00;9.50;1425.00;-1.11;8592
19;naval_base;2784.00;9.50;1394.00;-2.03;8592
19;naval_base;2787.00;9.50;1410.00;-1.89;8592
19;bunker;2790.00;9.93;1398.00;0.05;0
19;bunker;2796.00;10.32;1403.00;1.26;0
19;bunker;2792.00;9.95;1404.00;4.27;0
19;bunker;2790.00;9.70;1425.00;3.32;0
19;coastal_bunker;2792.00;9.60;1423.00;-3.28;0
19;coastal_bunker;2786.00;9.50;1403.00;-1.89;0
19;coastal_bunker;2785.00;9.50;1398.00;-2.03;0
19;anti_air_building;2788.00;9.70;1405.00;0.21;0
19;anti_air_building;2794.00;10.23;1403.00;3.23;0
19;anti_air_building;2797.00;10.20;1405.00;4.44;0
19;synthetic_refinery;2791.00;9.70;1418.00;2.27;0
19;radar_station;2791.00;9.85;1407.00;2.58;0
19;nuclear_reactor;2791.00;10.23;1397.00;2.88;0
20;bunker;2878.00;11.15;1442.00;2.21;0
20;bunker;2880.00;10.95;1432.00;0.05;0
20;bunker;2873.00;10.63;1442.00;3.93;0
20;synthetic_refinery;2873.00;10.85;1438.00;3.83;0
20;radar_station;2882.00;10.55;1431.00;5.22;0
20;nuclear_reactor;2882.00;10.35;1447.00;4.44;0
21;air_base;2882.00;9.65;1393.00;2.21;0
21;naval_base;2886.00;9.50;1389.00;0.00;5505
21;naval_base;2890.00;9.50;1384.00;-0.59;5505
21;bunker;2896.00;10.78;1396.00;3.32;0
21;bunker;2895.00;10.50;1389.00;2.72;0
21;bunker;2883.00;9.88;1391.00;1.77;0
21;coastal_bunker;2880.00;9.50;1390.00;0.00;0
21;coastal_bunker;2896.00;9.50;1383.00;0.79;0
21;dockyard;2882.00;9.50;1388.00;0.00;0
21;synthetic_refinery;2895.00;11.00;1398.00;0.72;0
21;radar_station;2896.00;10.75;1393.00;2.51;0
22;arms_factory;2838.00;9.90;1397.00;1.09;0
22;arms_factory;2844.00;10.75;1389.00;3.76;0
22;arms_factory;2846.00;11.00;1402.00;5.32;0
22;arms_factory;2872.00;9.82;1396.00;1.70;0
22;arms_factory;2855.00;12.90;1410.00;5.82;0
22;arms_factory;2850.00;11.60;1395.00;5.93;0
22;industrial_complex;2869.00;9.73;1394.00;3.76;0
22;industrial_complex;2863.00;11.13;1397.00;0.14;0
22;industrial_complex;2836.00;10.10;1400.00;4.27;0
22;industrial_complex;2854.00;11.90;1392.00;4.37;0
22;industrial_complex;2870.00;10.30;1400.00;2.21;0
22;industrial_complex;2842.00;10.30;1408.00;0.05;0
22;air_base;2844.00;10.60;1400.00;1.26;0
22;naval_base;2876.00;9.50;1389.00;-0.12;5505
22;naval_base;2872.00;9.50;1389.00;0.46;5505
22;naval_base;2862.00;9.50;1386.00;0.79;5505
22;bunker;2859.00;13.50;1413.00;5.98;0
22;bunker;2851.00;11.88;1403.00;2.72;0
22;bunker;2831.00;10.13;1403.00;3.93;0
22;bunker;2856.00;11.60;1401.00;1.77;0
22;bunker;2859.00;9.85;1388.00;3.32;0
22;bunker;2844.00;10.53;1409.00;5.99;0
22;bunker;2872.00;10.20;1402.00;3.83;0
22;bunker;2861.00;12.32;1401.00;0.21;0
22;bunker;2875.00;9.53;1390.00;3.23;0
22;bunker;2862.00;9.73;1389.00;4.44;0
22;bunker;2840.00;10.00;1394.00;2.27;0
22;bunker;2844.00;10.75;1402.00;4.94;0
22;coastal_bunker;2866.00;9.50;1389.00;0.46;0
22;coastal_bunker;2856.00;9.60;1385.00;0.79;0
22;coastal_bunker;2876.00;9.50;1389.00;-0.12;0
22;dockyard;2868.00;9.53;1391.00;0.46;0
22;anti_air_building;2857.00;13.32;1411.00;4.94;0
22;anti_air_building;2852.00;11.15;1399.00;2.78;0
22;anti_air_building;2872.00;9.82;1396.00;3.99;0
22;synthetic_refinery;2856.00;11.85;1403.00;1.83;0
22;radar_station;2855.00;11.55;1401.00;2.81;0
22;rocket_site;2870.00;9.70;1394.00;6.06;0
22;nuclear_reactor;2866.00;12.70;1405.00;2.44;0
